ID,Stock Code,UPC Full,Name,Size,Default Qty,Unit Cost,Latest Cost,Unit Price,Modifiers Qty,Modifiers Cost,Modifiers Latest Cost,Modifiers Price,Tax Rule Name,Category Name,Category Group Name,Supplier Name,Qty On Hand,Total Qty On Hand,Margin,Reorder Value,Reorder Point,Item Rank,Auto Update,Type,Vendor Item No,SKU,Unit Per Case,Item Tags,Vendor Name,Notes,Remind Date,Close Out item,Prompt For Qty,Item Type,Additional Fee,Bottle Deposit,Do Not Track Inventory,Add To Shortcut Keys,Do Not Show To Webstore,Hide Inventory,Item Shortcut Name,Item Sort No,Do Not Apply Manual Discount,Exclude from Promotions
15234,"5698100034","856981000344","BARCELO IMPERIAL ONYX","750ML","1","31.08","31.080","39.99","1","31.080","31.080","39.99","Tax","RUM","LIQUOR","SLOCUM & SONS INC","0.00",0,"22.28",0,0,"D",0,"general","6110032","85879",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15235,"8807618749","088076187498","CASAMIGOS BLANCO TEQUILA GLASS GIFT PACK","750ML","1","38.92","38.920","49.99","1","38.920","38.920","49.99","Tax","TEQUILA","LIQUOR","BRESCOME","0.00",0,"22.14",0,0,"D",0,"general","21869","67435",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15236,"9127800233","891278002335","MONACO MANGO PEACH VODKA COCKTAIL 12OZ CN","12OZ","1","2.21","2.210","2.99","1","2.210","2.210","2.99","Tax","RTD COCKTAILS","LIQUOR","CDI","0.00",0,"26.09",2,2,"D",0,"general","9198546","13639",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15237,"8500043398","085000433980","FAUX PAS CKTL BARTLETT PEAR VODKA MULE 4PK CANS","250ML","1","8.66","8.660","12.99","1","8.660","8.660","12.99","Tax","RTD COCKTAILS","LIQUOR","CDI","0.00",0,"33.33",0,0,"D",0,"general",0,"60117",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15238,"8500043400","085000434000","FAUX PAS CKTL SPICY MANGO MARGARITA 4PK CANS","250ML","1","8.66","8.660","12.99","1","8.660","8.660","12.99","Tax","RTD COCKTAILS","LIQUOR","CDI","0.00",0,"33.33",0,0,"D",0,"general",0,"16873",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15239,"8500043397","085000433973","FAUXPAS CKTL LEMON & MINT VODKA SODA 4PK CANS","250ML","1","8.66","8.660","12.99","1","8.660","8.660","12.99","Tax","RTD COCKTAILS","LIQUOR","CDI","0.00",0,"33.33",0,0,"D",0,"general","9637233","27721",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15240,"8500043399","085000433997","FAUX PAS CKTL TEQ GRAPEFRUIT ORANGE 4PK CANS ","250ML","1","8.66","8.660","12.99","1","8.660","8.660","12.99","Tax","RTD COCKTAILS","LIQUOR","CDI","0.00",0,"33.33",0,0,"D",0,"general","9632607","91595",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15241,"6907100024","869071000247","MONTAUK WAVE CHASER IPA 6PK CANS","12OZ","1","1.25","0.000","2.29","1,6","1.250,7.500","0.000,0.000","2.29,12.990","Tax","CRAFT BEER","BEER","NORTHEAST","0.00",0,"45.41",5,5,"D",0,"general",0,"35117",24,,,,,0,1,"Inventory Item",,"1PK",0,0,0,0,,,0,0
15242,"0401480100","8904014801009","PAUL JOHN PEATED INDIAN SINGLE MALT WHISKEY ","750ML","1","80.00","80.000","115.99","1","80.000","80.000","115.99","Tax","WHISKEY","LIQUOR","NORTHEAST","0.00",0,"31.03",1,1,"D",0,"general",0,"45826",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15243,"1911849635","719118496352","GLENBROOK CABERNET SAUVIGNON","750ML","1","8.53","8.670","12.99","1","8.530","8.670","12.99","Tax","WINE","WINE","TOUTON MONSIEUR TOUTON SELECTION LTD","0.00",0,"34.33",1,1,"D",0,"general","72683-21","69545",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15244,"1564325578","0000","DOMAINE BARVILLE CHATEAUNEUFD","750ML","1","26.58","26.580","0.00","1","26.580","26.580","0.00","Tax","IMPORTED WINE","WINE","TOUTON MONSIEUR TOUTON SELECTION LTD","12.00",12,"0.00",0,0,"D",0,"general","11441-20","14303",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15246,"6000438818","860004388180","EL CAMPEON PALE LAGER 4PK CANS","16OZ","1","9.33","9.330","12.99","1","9.330","9.330","12.99","Tax","BEER","BEER","WOODBURY BREWING","0.00",0,"28.18",6,3,"D",0,"general",0,"51597",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15247,"6000766312","860007663123","OH HUELL YES PALE LAGER","16OZ","1","10.00","2.500","15.99","1","10.000","2.500","15.99","Tax","4 PK BEER","BEER","WOODBURY BREWING","0.00",0,"37.46",24,2,"D",0,"general",0,"98278",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15248,"5209200874","852092008743","LITCHFIELD BOURBON FATHER'S DAY SPECIAL LTD EDITION AGED 6 YRS 750ML","750ML","1","60.74","60.740","99.99","1","60.740","60.740","99.99","Tax","BOURBON","LIQUOR","SLOCUM & SONS INC","0.00",0,"39.25",0,0,"D",0,"general","6113556","98851",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15249,"8807618724","088076187245","BUCHANAN'S PINEAPPLE SCOTCH 750ML","750ML","1","28.99","28.990","39.99","1","28.990","28.990","39.99","Tax","SCOTCH","LIQUOR","BRESCOME","0.00",0,"27.51",1,1,"D",0,"general","30691","73396",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15250,"8444410018, 8444410021","084444100182, 084444100212","JORDAN CABERNET SAUVUGNON ALEXANDER VALLEY 750ML","750ML","1","41.58","41.580","59.99","1","41.580","41.580","59.99","Tax","WINE","WINE","BRESCOME","0.00, 10.00",10,"30.69",12,2,"B",0,"general","40910","09367",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15251,"8841787101","088417871017","SILVERADO CABERNET SAUVIGNON BLOCK BLEND NAPA","750ML","1","33.65","35.390","44.99","1","33.650","35.390","44.99","Tax","WINE","WINE","BRESCOME","2.00",2,"25.21",12,3,"B",0,"general","30302","90988",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15252,"8601400064","686014000641","NICLEL & NICKEL STATE RANCH CABERNET SAUVIGNON","750ML","1","86.67","86.670","129.99","1","86.670","86.670","129.99","Tax","WINE","WINE","BRESCOME","0.00",0,"33.33",0,0,"D",0,"general",0,"61849",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15253,"1564362552","015643625527","PODERE CASTORANI CADETTO MONTEPULICIANO","1.5LT","1","20.00","17.330","26.99","1","20.000","17.330","26.99","Tax","WINE","WINE","TOUTON MONSIEUR TOUTON SELECTION LTD","0.00",0,"25.90",6,1,"D",0,"general","83047A-17","12158",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15254,"5227832041, 8678511804","086785118048, 086785118048","BELLINI CIPRIANI RTD COCKTAIL WITH WHITE PEACH PUREE 750ML","750ML","1","12.67","12.670","19.99","1","12.670","12.670","19.99","Tax","IMPORTED WINE","WINE","BRESCOME","0.00, 9.00",9,"36.62",0,0,"D",0,"general","38852","76334",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15255,"8744755215","087447552156","RAYMOND CABERNET SAUVIGNON GENERATIONS NAPA VALLEY","750ML","1","119.91","119.910","179.99","1","119.910","119.910","179.99","Tax","WINE","WINE","HP","5.00",5,"33.38",0,0,"D",0,"general","797674","91967",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15256,"7199030080","071990300807","Coors Light 1/2 Keg",,"1","118.00","118.000","152.00","1","118.000","118.000","152.00","Tax","BEER","BEER","A. GALLO","0.00",0,"22.37",0,0,"D",0,"general",0,"15892",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15257,"8410531131","084105311315","PUNT E MES CARPANO ROSSO VERMOUTH APERITIVO 750ML","750ML","1","18.99","18.410","24.99","1","18.990","18.410","24.99","Tax","VERMOUTH","LIQUOR","SLOCUM & SONS INC","1.00",1,"24.01",0,0,"D",0,"general","1023","10927",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15258,"8469247154","084692471546","SEQUOIA GROVE NAPA CABERNET SAUVIGNON 750ML","750ML","1","37.33","37.330","49.99","1","37.330","37.330","49.99","Tax","WINE","WINE","BRESCOME","15.00",15,"25.33",0,0,"D",0,"general","27701","50200",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15259,"5171800055","851718000550","REDWOOD EMPIRE CASK STRENGTH PIPE DREAM 750ML","750ML","1","52.99","52.990","69.99","1","52.990","52.990","69.99","Tax","BOURBONS","LIQUOR","BRESCOME","3.00",3,"24.29",0,0,"D",0,"general","29662","52431",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15260,"5171800056","851718000567","REDWOOD EMPIRE CASK STRENGTH EMERALD GIANT 750ML","750ML","1","52.99","52.990","76.99","1","52.990","52.990","76.99","Tax","BOURBONS","LIQUOR","BRESCOME","5.00",5,"31.17",0,0,"D",0,"general","29664","78464",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15261,"5171800054","851718000543","REDWOOD EMPIRE CASK STRENGTH LOST MONARCH 117.2PROOF 750ML","750ML","1","52.99","52.990","75.99","1","52.990","52.990","75.99","Tax","BOURBONS","LIQUOR","BRESCOME","7.00",7,"30.27",0,0,"D",0,"general","29663","83141",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15262,"6000175093","860001750935","BELLIS BLUE AGAVE TEQUILA 80 PROOF 750ML","750ML","1","30.99","30.990","41.99","1","30.990","30.990","41.99","Tax","TEQUILA","LIQUOR","A. GALLO","1.00",1,"26.20",0,0,"D",0,"general",0,"44571",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15266,"2013","0000","OVERTURE BY OPUS ONE RED NAPA VALLEY","750ML","1","105.00","105.000","154.99","1","105.000","105.000","154.99","Tax","WINE","WINE","HARTLEY PARKER","0.00",0,"32.25",0,0,"D",0,"general",0,"66699",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15267,"8068600657","080686006572","JIM BEAM APPLE 375 ML","375ML","1","8.49","8.490","12.99","1","8.490","8.490","12.99","Tax","BOURBON","LIQUOR","CDI","1.00",1,"34.64",0,0,"D",0,"general","9384927","67690",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15269,"1519700328","815197003280","BLUE ICE HUCKLEBERRY VODKA","750ML","1","13.57","16.990","19.99","1","13.570","16.990","19.99","Tax","VODKA","LIQUOR","CDI MERCH-D","0.00",0,"32.12",12,1,"D",0,"general","18069","04431",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15270,"5000023023","850000230231","RECESS BLACK CHERRY INFUSED SPARKLING WATER","12OZ","1","2.88","2.880","5.10","1","2.880","2.880","5.10","Tax","SPARKLING WATER",,"CDI","0.00",0,"43.53",1,1,"D",0,"general",0,"63187",12,,,,,0,0,"Inventory Item",,"1PK",0,0,0,0,,,0,0
15271,"8974432961","089744329615","CHARTREUSE 110 GREEN LIQUEUR 750ML","750ML","1","51.09","51.090","99.99","1","51.090","51.090","99.99","Tax","CORDIALS & LIQUEURS","LIQUOR","BRESCOME","0.00",0,"48.90",0,0,"D",0,"general","95093","76807",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15272,"8800403671","088004036713","ROMANA SAMBVCA BLACK  50ML","50ML","1","1.33","1.330","2.99","1","1.330","1.330","2.99","Tax","LIQ 50",,"HP","8.00",8,"55.52",0,0,"D",0,"general",0,"64086",120,,,,,0,0,"Inventory Item","Environmental fee",,0,0,0,0,,,0,0
15273,"8500042891, 8500002891","085000428917, 085000428917","BAREFOOT SPRITZER PINK MOSCATO 4PK CANS","250ML","1","1.40","1.400","2.19","1,4","1.400,5.600","1.400,0.000","2.19,8.490","Tax","WINE","WINE","CDI","16.00, -4.00",12,"36.07",0,0,"D",0,"general","9359652","13710",24,,,,,0,1,"Inventory Item",,"1PK",0,0,0,0,,,0,0
15274,"5169400360, 5169400367","851694003675, 851694003675","Q SPECTACULAR TONIC WATER 4PK  BOTTLES","750ML","1","1.39","1.390","1.79","1,4","1.390,5.560","1.390,0.000","1.79,7.160","Tax","TONIC WATER",,"CDI","17.00, -16.00",1,"22.35",0,0,"D",0,"general",0,"84738",24,,,,,0,1,"Inventory Item",,"4PK",0,0,0,0,,,0,0
15275,"8500042890, 8500002890","085000028902, 085000028902","BAREFOOT SPRITZER PINOT GRIGIO 4PK CANS","250ML","1","1.40","1.400","2.19","1,4","1.400,5.600","1.400,0.000","2.19,8.490","Tax","WINE","WINE","CDI","0.00, 2.00",2,"36.07",0,0,"D",0,"general","9359653","56751",24,,,,,0,1,"Inventory Item",,,0,0,0,0,,,0,0
15276,"9999940554","0000","KEG DEPOSIT ",,"1","30.00","30.000","30.00","1","30.000","30.000","30.00","NoTax",,,"HDI","-8.00",-8,"0.00",0,0,"D",0,"general","8751","78657",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15277,"9999973629","0000","TAP DEPOSIT",,"1","0.00","0.000","60.00","1","0.000","0.000","60.00","NoTax","DEPOSIT",,,"-3.00",-3,"100.00",0,0,"D",0,"general",0,"33971",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15278,"9999986076","0000","ENVIRONMENTAL FEE 20X4",,"1","4.00","4.000","0.00","1","4.000","4.000","0.00","Tax",,,"HP","12.00",12,"0.00",0,0,"D",0,"general","999110","62497",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15279,"1957801292","819578012922","TWO ROADS NIGHTSHAKER ESPRESSO MARTINI 4PK CANS","12OZ","1","13.08","13.080","16.99","1","13.080","13.080","16.99","Tax","BEER","BEER","A. GALLO","0.00",0,"23.01",6,2,"D",0,"general",0,"77754",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15280,"8043211461","080432114612","ABERLOUR A'BUNADH ALBA SINGLE MALT 124 PROOF 750ML","750ML","1","59.99","74.990","114.99","1","59.990","74.990","114.99","Tax","SCOTCH","LIQUOR","BRESCOME","1.00",1,"47.83",0,0,"D",0,"general","13598","14859",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15281,"2686120010","026861200106","LOUIS LATOUR ARDECHE CHARDONNAY","375ML","1","5.67","5.670","8.99","1","5.670","5.670","8.99","Tax","WINE","WINE","TOUTON MONSIEUR TOUTON SELECTION LTD","16.00",16,"36.93",0,0,"D",0,"general",0,"61012",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15282,"2303531804","023035318049","VILLA FASSINI TREBBIANO CHARDONNAY WHITE 750ML ","750ML","1","5.33","5.330","7.99","1","5.330","5.330","7.99","Tax","IMPORTED WINE","WINE","TOUTON MONSIEUR TOUTON SELECTION LTD","0.00",0,"33.29",0,0,"D",0,"general",0,"27012",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15284,"1957801051, 1957801286","819578012861, 819578012861","TWO ROADS SUMMER HEAVEN TROPICAL IPA 12OZ CANS","12OZ","1","1.23","1.220","2.10","1,6,12","1.230,7.380,14.760","1.220,0.000,0.000","2.10,10.990,18.990","Tax","CRAFT BEER","BEER","A. GALLO","132.00, -84.00",48,"41.43",72,59,"A",0,"general",0,"15756",24,,,,,0,1,"Inventory Item",,"1PK",0,0,0,0,,,0,0
15285,"8130800165","081308001654","FLIP FLOP PINOT NOIR 750ML","750ML","1","5.59","0.000","7.99","1","5.590","0.000","7.99","Tax","WINE","WINE","EDER BROS","0.00",0,"30.04",0,0,"D",0,"general",0,"49388",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15286,"8130800152","081308001524","FLIP FLOP MERLOT 750ML","750ML","1","5.59","5.590","7.99","1","5.590","5.590","7.99","Tax","WINE","WINE","EDER BROS","0.00",0,"30.04",0,0,"D",0,"general",0,"67341",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15287,"9787101653","097871016537","DOMAINE DURAND SANCERRE 750ML","750ML","1","19.33","19.330","25.99","1","19.330","19.330","25.99","Tax","IMPORTED WINE","WINE","HP","0.00",0,"25.63",12,3,"D",0,"general","962947","29200",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15288,"6000799416","860007994166","LONG DRINK VARIETY PACK 8PK CAN","8PK","1","13.33","13.330","17.99","1","13.330","13.330","17.99","Tax","RTD COCKTAILS","LIQUOR","CDI","2.00",2,"25.90",6,5,"B",0,"general","9790932","47245",3,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15290,"6151800260","0000","RANCHO LA GLORIA LIME MARGARITA WINE COCKTAIL","750ML","1","9.99","9.990","12.99","1","9.990","9.990","12.99","Tax","RTD COCKTAILS","LIQUOR","CDI","0.00",0,"23.09",1,1,"D",0,"general",0,"41143",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15291,"6012787325","3760127873259","BERNARD MAGREZ BORDEAUX WHITE 750ML","750ML","1","12.50","12.750","18.99","1","12.500","12.750","18.99","Tax","IMPORTED WINE","WINE","TOUTON MONSIEUR TOUTON SELECTION LTD","0.00",0,"34.18",12,1,"D",0,"general","13963-21","40669",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15292,"3701107890, 3701107825","8437011078254, 8437011078254","OTAZU PREMIUM CUVEE RED 750ML","750ML","1","10.00","10.000","14.99","1","10.000","10.000","14.99","Tax","IMPORTED WINE","WINE","TOUTON MONSIEUR TOUTON SELECTION LTD","0.00, 0.00",0,"33.29",1,1,"D",0,"general","97061-20","67751",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15293,"5002832482","850028324820","RANCHO LA GLORIA  REPOSADO TEQUILA","750ML","1","27.79","27.790","37.99","1","27.790","27.790","37.99","Tax","TEQUILA","LIQUOR","CDI","0.00",0,"26.85",0,0,"D",0,"general",0,"58144",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15294,"5002832481","850028324813","RANCHO LA GLORIA BLANCO TEQUILLA ","750ML","1","23.99","23.990","31.99","1","23.990","23.990","31.99","Tax","TEQUILA","LIQUOR","CDI","0.00",0,"25.01",0,0,"D",0,"general",0,"33220",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15295,"8068681821","080686818212","CANADIAN CLUB APPLE 1.75ML","1.75LT","1","6.59","6.590","9.99","1","6.590","6.590","9.99","Tax","CANADIAN","LIQUOR",,"0.00",0,"34.03",0,0,"D",0,"general",0,"39188",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15297,"9575700516","095757005163","MASSAYA ARAK LEBANON 100PROOF","750ML","1","27.58","27.580","39.99","1","27.580","27.580","39.99","Tax","IMPORTED WINE","WINE","BRESCOME","0.00",0,"31.03",0,0,"D",0,"general",0,"73085",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
15298,"8734100001","887341000018","CYNAR RICETTA ORIGINAL LIQUERE 1 L","1LT","1","24.49","24.490","35.99","1","24.490","24.490","35.99","Tax","CORDIALS & LIQUEURS","LIQUOR","BRESCOME","0.00",0,"31.95",1,1,"D",0,"general","13392","49026",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
